месяц,продукт,регион,сегмент,канал,заявки,одобрено,выдано,средний_чек_тыс_руб,расход_на_маркетинг_тыс_руб,доля_цифровых_заявок_проц,просрочка_30дн_проц,чистый_доход_млн_руб
2024-11-01,Вклад,Северо-Запад,Массовый,Мобильное приложение,403,353,325,912.4,1672.7,68.0,1.07,1.424
2024-11-01,Вклад,Северо-Запад,Премиум,Мобильное приложение,191,165,153,1299.6,1358.8,63.4,0.2,0.769
2024-11-01,Вклад,Сибирь,Зарплатный,Мобильное приложение,309,271,251,984.1,1513.9,66.2,0.87,1.358
2024-11-01,Вклад,Сибирь,Массовый,Партнерский канал,379,337,311,824.1,1379.9,68.9,1.09,1.432
2024-11-01,Вклад,Сибирь,Премиум,Офис,203,183,167,1306.0,1177.2,61.1,0.2,1.256
2024-11-01,Вклад,Урал,Зарплатный,Офис,358,330,300,961.6,1354.5,73.1,0.28,1.97
2024-11-01,Вклад,Урал,Массовый,Партнерский канал,451,419,384,883.7,1562.6,66.6,0.75,2.334
2024-11-01,Вклад,Урал,Премиум,Партнерский канал,261,235,218,1522.7,1316.7,66.1,0.4,2.445
2024-11-01,Вклад,Центр,Зарплатный,Офис,434,393,356,931.2,1845.3,69.3,0.55,2.126
2024-11-01,Вклад,Центр,Массовый,Мобильное приложение,548,485,441,1017.8,1870.8,72.9,0.85,3.013
2024-11-01,Вклад,Центр,Премиум,Офис,238,212,190,1647.2,1635.1,65.5,0.2,2.004
2024-11-01,Ипотека,Поволжье,Зарплатный,Офис,383,200,134,,5166.5,51.6,1.41,5.804
2024-11-01,Ипотека,Поволжье,Массовый,Мобильное приложение,451,229,138,3879.8,5642.3,42.2,3.2,3.865
2024-11-01,Ипотека,Поволжье,Премиум,Офис,279,150,95,4945.5,4701.4,40.1,0.81,4.174
2024-11-01,Ипотека,Северо-Запад,Зарплатный,Офис,402,203,140,4593.6,4505.4,49.8,2.17,6.397
2024-11-01,Ипотека,Северо-Запад,Массовый,Офис,448,213,137,3527.4,4902.7,46.7,2.84,4.089
2024-11-01,Ипотека,Северо-Запад,Премиум,Мобильное приложение,239,129,87,6198.2,4133.0,44.0,0.45,5.281
2024-11-01,Ипотека,Сибирь,Зарплатный,Мобильное приложение,373,198,140,4136.6,4742.3,46.8,1.44,5.415
2024-11-01,Ипотека,Сибирь,Массовый,Партнерский канал,360,176,118,3573.7,4770.7,50.7,2.88,3.031
2024-11-01,Ипотека,Сибирь,Премиум,Мобильное приложение,251,122,79,,3687.7,35.6,1.42,4.239
2024-11-01,Ипотека,Урал,Зарплатный,Офис,385,184,118,4124.0,4885.0,53.0,1.35,4.088
2024-11-01,Ипотека,Урал,Массовый,Мобильное приложение,331,168,106,4291.1,,48.6,2.57,3.745
2024-11-01,Ипотека,Урал,Премиум,Партнерский канал,345,179,115,6047.9,4528.2,40.9,0.91,6.56
2024-11-01,Ипотека,Центр,Зарплатный,Мобильное приложение,469,241,162,4588.8,5989.9,56.5,1.17,7.113
2024-11-01,Ипотека,Центр,Массовый,Мобильное приложение,518,236,155,4253.1,6766.7,49.4,2.36,5.387
2024-11-01,Ипотека,Центр,Премиум,Партнерский канал,393,201,131,5798.4,5648.6,45.9,0.93,7.495
2024-11-01,Кредитная карта,Поволжье,Зарплатный,Мобильное приложение,608,435,343,123.7,3326.3,81.2,2.75,0.895
2024-11-01,Кредитная карта,Поволжье,Массовый,Мобильное приложение,753,555,435,96.6,3186.9,71.8,4.29,0.825
2024-11-01,Кредитная карта,Поволжье,Премиум,Мобильное приложение,438,313,248,156.2,3244.5,68.4,2.97,0.603
2024-11-01,Кредитная карта,Северо-Запад,Зарплатный,Мобильное приложение,616,442,353,135.3,3163.1,75.8,4.2,0.709
2024-11-01,Кредитная карта,Северо-Запад,Массовый,Офис,685,505,401,105.8,3712.5,77.1,4.63,0.086
2024-11-01,Кредитная карта,Северо-Запад,Премиум,Офис,398,288,226,177.2,2594.4,68.7,2.91,0.99
2024-11-01,Кредитная карта,Сибирь,Зарплатный,Мобильное приложение,507,357,285,119.9,2845.2,72.2,3.54,0.342
2024-11-01,Кредитная карта,Сибирь,Массовый,Мобильное приложение,620,452,354,102.8,3068.2,73.1,,0.164
2024-11-01,Кредитная карта,Сибирь,Премиум,Мобильное приложение,315,229,180,165.0,2796.8,65.8,3.3,0.245
2024-11-01,Кредитная карта,Урал,Зарплатный,Мобильное приложение,605,450,354,125.3,3189.6,73.6,3.9,0.918
2024-11-01,Кредитная карта,Урал,Массовый,Мобильное приложение,710,500,403,111.3,3297.7,73.0,4.39,0.515
2024-11-01,Кредитная карта,Урал,Премиум,Партнерский канал,372,268,212,147.3,,67.5,2.73,-0.041
2024-11-01,Кредитная карта,Центр,Зарплатный,Офис,797,601,476,140.7,4188.3,73.8,2.94,1.748
2024-11-01,Кредитная карта,Центр,Массовый,Офис,920,661,516,124.8,4131.0,72.0,4.52,1.558
2024-11-01,Кредитная карта,Центр,Премиум,Офис,460,331,267,198.9,3913.9,74.1,3.25,0.889
2024-11-01,Потребительский кредит,Поволжье,Зарплатный,Партнерский канал,530,333,248,417.8,3550.2,60.6,3.75,1.8
2024-11-01,Потребительский кредит,Поволжье,Массовый,Офис,681,417,298,414.9,4458.9,58.4,5.14,2.047
2024-11-01,Потребительский кредит,Поволжье,Премиум,Мобильное приложение,410,267,193,566.8,3731.4,55.6,3.6,1.866
2024-11-01,Потребительский кредит,Северо-Запад,Зарплатный,Партнерский канал,549,337,256,528.2,3711.7,61.0,4.26,2.653
2024-11-01,Потребительский кредит,Северо-Запад,Массовый,Партнерский канал,648,412,299,427.4,4143.7,56.5,4.78,2.291
2024-11-01,Потребительский кредит,Северо-Запад,Премиум,Офис,405,260,190,672.4,3392.0,52.8,,2.565
2024-11-01,Потребительский кредит,Сибирь,Зарплатный,Партнерский канал,449,291,216,,2634.4,63.0,3.45,1.791
2024-11-01,Потребительский кредит,Сибирь,Массовый,Мобильное приложение,520,344,238,419.3,3689.9,58.4,4.03,1.709
2024-11-01,Потребительский кредит,Сибирь,Премиум,Партнерский канал,280,174,121,586.1,3167.5,47.7,3.64,0.475
2024-11-01,Потребительский кредит,Урал,Зарплатный,Мобильное приложение,504,337,251,433.2,,59.6,4.06,1.841
2024-11-01,Потребительский кредит,Урал,Массовый,Партнерский канал,635,395,279,401.1,4067.8,60.3,5.04,1.765
2024-11-01,Потребительский кредит,Урал,Премиум,Мобильное приложение,422,278,194,606.5,3235.5,56.7,3.93,2.567
2024-11-01,Потребительский кредит,Центр,Зарплатный,Мобильное приложение,648,417,307,488.2,4575.8,67.1,3.7,2.872
2024-11-01,Потребительский кредит,Центр,Массовый,Мобильное приложение,816,522,379,392.5,5104.9,59.2,5.16,2.62
2024-11-01,Потребительский кредит,Центр,Премиум,Партнерский канал,430,282,209,614.7,4295.2,59.5,3.48,2.671
2024-12-01,Вклад,Поволжье,Зарплатный,Партнерский канал,392,340,313,916.6,1570.3,66.8,0.97,1.595
2024-12-01,Вклад,Поволжье,Массовый,Мобильное приложение,450,400,356,868.7,1723.1,60.9,1.93,1.949
2024-12-01,Вклад,Поволжье,Премиум,Мобильное приложение,201,186,166,1295.1,1320.2,63.5,0.2,1.16
2024-12-01,Вклад,Северо-Запад,Зарплатный,Партнерский канал,356,316,287,1091.4,1583.1,70.1,0.2,1.763
2024-12-01,Вклад,Северо-Запад,Массовый,Мобильное приложение,472,422,391,962.6,1549.7,66.3,0.91,2.656
2024-12-01,Вклад,Северо-Запад,Премиум,Мобильное приложение,287,259,233,1387.5,1448.1,62.4,0.2,2.22
2024-12-01,Вклад,Сибирь,Зарплатный,Офис,327,304,286,897.7,1509.0,66.1,0.2,1.728
2024-12-01,Вклад,Сибирь,Массовый,Офис,407,364,339,,1626.7,63.7,1.7,1.722
2024-12-01,Вклад,Сибирь,Премиум,Офис,192,173,155,1277.4,1260.3,61.2,0.2,1.005
2024-12-01,Вклад,Урал,Зарплатный,Партнерский канал,376,351,320,962.6,1353.8,68.5,0.52,1.505
2024-12-01,Вклад,Урал,Массовый,Мобильное приложение,404,348,328,886.8,1500.3,62.0,0.85,1.668
2024-12-01,Вклад,Урал,Премиум,Мобильное приложение,255,225,210,1335.3,1314.1,66.4,0.2,1.82
2024-12-01,Вклад,Центр,Зарплатный,Мобильное приложение,449,413,378,1014.3,1656.9,67.2,0.2,2.635
2024-12-01,Вклад,Центр,Массовый,Партнерский канал,533,474,447,954.4,2029.1,72.6,1.11,2.313
2024-12-01,Вклад,Центр,Премиум,Офис,307,276,255,1455.5,1601.9,67.2,0.2,2.296
2024-12-01,Ипотека,Поволжье,Зарплатный,Мобильное приложение,438,222,143,3848.3,5426.1,43.9,1.2,4.71
2024-12-01,Ипотека,Поволжье,Массовый,Мобильное приложение,456,240,160,3707.8,6191.0,43.3,2.55,4.878
2024-12-01,Ипотека,Поволжье,Премиум,Мобильное приложение,318,165,112,5793.0,4527.1,38.0,0.73,6.602
2024-12-01,Ипотека,Северо-Запад,Зарплатный,Офис,384,197,134,4360.4,5363.9,50.6,2.03,5.039
2024-12-01,Ипотека,Северо-Запад,Массовый,Офис,422,208,139,4227.9,5663.5,53.2,2.31,4.874
2024-12-01,Ипотека,Северо-Запад,Премиум,Мобильное приложение,271,137,93,6175.0,4421.1,41.4,0.63,5.779
2024-12-01,Ипотека,Сибирь,Зарплатный,Мобильное приложение,327,175,117,4202.6,4913.3,49.0,2.02,4.371
2024-12-01,Ипотека,Сибирь,Массовый,Мобильное приложение,404,196,126,3956.4,4496.4,41.5,3.03,3.946
2024-12-01,Ипотека,Сибирь,Премиум,Мобильное приложение,242,118,78,5744.9,3825.0,44.4,0.62,4.17
2024-12-01,Ипотека,Урал,Зарплатный,Партнерский канал,441,226,145,4723.3,,46.0,1.07,6.341
2024-12-01,Ипотека,Урал,Массовый,Офис,500,245,166,4433.2,5268.9,46.6,2.64,6.806
2024-12-01,Ипотека,Урал,Премиум,Офис,328,166,107,5325.7,4100.1,44.4,0.36,5.714
2024-12-01,Ипотека,Центр,Зарплатный,Мобильное приложение,503,257,171,4118.7,7064.5,53.5,1.89,5.684
2024-12-01,Ипотека,Центр,Массовый,Мобильное приложение,518,252,167,4503.3,7114.8,49.2,2.49,6.281
2024-12-01,Ипотека,Центр,Премиум,Офис,358,194,130,6902.6,,51.2,0.7,9.551
2024-12-01,Кредитная карта,Поволжье,Зарплатный,Офис,679,498,392,101.3,3645.1,73.3,3.72,0.282
2024-12-01,Кредитная карта,Поволжье,Массовый,Офис,780,533,417,120.2,3562.3,70.1,4.23,1.036
2024-12-01,Кредитная карта,Поволжье,Премиум,Офис,376,289,231,151.4,2880.6,69.8,2.88,0.414
2024-12-01,Кредитная карта,Северо-Запад,Зарплатный,Офис,645,454,375,,2893.9,76.6,4.07,1.322
2024-12-01,Кредитная карта,Северо-Запад,Массовый,Офис,743,506,408,113.9,4339.6,77.4,4.35,0.075
2024-12-01,Кредитная карта,Северо-Запад,Премиум,Офис,407,306,245,175.6,2910.9,77.3,2.78,1.165
2024-12-01,Кредитная карта,Сибирь,Зарплатный,Офис,635,447,345,122.8,3094.1,73.8,3.38,0.897
2024-12-01,Кредитная карта,Сибирь,Массовый,Партнерский канал,722,523,415,101.7,3163.3,76.0,4.19,0.725
2024-12-01,Кредитная карта,Сибирь,Премиум,Мобильное приложение,367,266,205,187.0,2785.8,65.4,2.77,0.816
2024-12-01,Кредитная карта,Урал,Зарплатный,Мобильное приложение,618,439,358,111.9,3322.0,74.0,3.77,0.405
