client_id,avg_monthly_spend_rub,credit_limit_rub,utilization_pct,full_pay_ratio_pct,overdue_events_6m,cash_advance_share_pct,installment_share_pct,digital_engagement_index,deposit_balance_rub,travel_spend_share_pct,interest_income_rub,interchange_income_rub,fee_income_rub,risk_cost_rub,total_margin_rub,latent_cluster_name,kmeans_cluster,pc1,pc2,pc3,recommended_action
CL00770,107366.69,260199.67,33.76,71.59,0.05,2.61,27.2,79.6,184140.33,32.1,568.37,1024.53,435.29,141.64,1886.55,Оптимизаторы рассрочки,3,-1.1592822420781375,-1.283130173564087,-0.19326376950275181,Без кампании на этом этапе
CL00771,97071.81,154096.65,56.75,85.97,0.43,11.2,31.16,73.2,172180.07,11.11,274.3,955.69,239.65,886.82,582.82,Оптимизаторы рассрочки,3,0.3824323789412371,-0.487306753463815,0.40710927126281427,Без кампании на этом этапе
CL00772,136061.8,149667.98,42.36,59.74,0.36,6.88,41.13,94.1,107645.91,21.18,517.87,1363.85,585.43,756.8,1710.34,Оптимизаторы рассрочки,3,-0.09098189042147371,-2.342311298665267,0.6412674673155306,Без кампании на этом этапе
CL00773,101901.51,370941.58,43.89,73.66,0.5,7.75,39.55,65.4,202378.85,19.11,958.16,881.86,436.83,1677.59,599.26,Оптимизаторы рассрочки,3,0.14310869522196812,-0.4114756223724149,0.279649009442305,Без кампании на этом этапе
CL00774,108418.81,251670.29,31.0,84.7,0.0,1.25,27.01,52.1,143706.5,14.2,197.47,783.7,309.3,34.95,1255.51,Оптимизаторы рассрочки,3,-0.4774083952216241,-0.37543571033001755,-0.6493146549340091,Без кампании на этом этапе
CL00775,85903.93,280916.48,57.33,74.9,0.17,4.15,33.65,77.8,246959.47,22.61,895.7,872.61,289.8,481.77,1576.34,Оптимизаторы рассрочки,3,-0.32211304274018643,-0.9365258500562574,-0.3438289861499678,Без кампании на этом этапе
CL00776,125608.34,368320.94,48.52,84.54,0.55,3.92,38.5,82.7,181516.06,21.23,517.66,989.79,629.56,858.23,1278.78,Оптимизаторы рассрочки,3,-0.34915818826692113,-1.5157704937500904,0.700884559085611,Без кампании на этом этапе
CL00777,114265.22,373273.12,49.68,71.65,0.0,1.55,33.68,71.2,241709.81,15.03,1107.65,938.2,520.46,43.53,2522.79,Оптимизаторы рассрочки,3,-0.299320871835274,-1.5670263877553583,-0.8989235232658987,Без кампании на этом этапе
CL00778,113807.15,343219.12,52.58,63.81,0.02,5.21,30.18,71.8,237586.41,13.02,1421.39,877.09,262.93,182.29,2379.12,Оптимизаторы рассрочки,3,0.009215531669622645,-1.4363420972188459,-0.794121157533268,Без кампании на этом этапе
CL00779,113321.13,168053.82,39.16,76.84,0.38,6.13,23.98,77.3,192473.2,17.87,262.42,837.48,217.74,482.92,834.71,Оптимизаторы рассрочки,3,-0.45276415566520833,-0.6853441082244391,0.53163859675646,Без кампании на этом этапе
CL00780,117250.0,278087.65,37.81,64.81,0.14,7.51,53.52,68.9,179720.72,16.47,862.5,1055.39,925.35,311.68,2531.56,Оптимизаторы рассрочки,3,0.2710999328710841,-1.9211872868789888,-0.8980529786141264,Без кампании на этом этапе
CL00781,124302.93,191033.35,36.21,70.05,0.29,6.25,32.22,52.5,123019.32,15.73,401.86,1217.85,242.41,523.73,1338.39,Оптимизаторы рассрочки,3,0.16864243426157804,-0.6720250448026933,-0.23745134102352802,Без кампании на этом этапе
CL00782,104879.98,190756.03,45.15,69.72,0.0,3.17,37.0,82.5,135266.87,16.68,522.34,790.87,620.71,88.85,1845.07,Оптимизаторы рассрочки,3,-0.23528876335569143,-1.6906141033937734,-0.3753885460092918,Без кампании на этом этапе
CL00783,105993.15,193037.25,50.93,62.37,0.0,4.75,49.28,75.1,185331.69,10.45,939.59,810.27,484.38,132.99,2101.24,Оптимизаторы рассрочки,3,0.4123954605211757,-1.8210157770188373,-0.8456409436936139,Без кампании на этом этапе
CL00784,113760.83,250858.2,51.6,69.55,0.0,0.0,36.41,74.7,155220.47,14.9,904.97,1062.04,404.25,0.0,2371.26,Оптимизаторы рассрочки,3,-0.13362449748129368,-1.8199379367765685,-0.71573600212449,Без кампании на этом этапе
CL00785,105003.9,206733.18,48.78,66.53,0.0,4.83,50.25,56.4,124123.49,24.09,849.73,790.3,811.08,135.21,2315.9,Оптимизаторы рассрочки,3,0.24870953568526027,-1.487981996150243,-1.1351737792355703,Без кампании на этом этапе
CL00786,114257.36,267215.22,57.08,80.98,0.0,7.39,29.14,78.7,131432.2,21.94,678.36,1121.93,216.55,206.98,1809.86,Оптимизаторы рассрочки,3,-0.3068762300238485,-1.5773735945210807,-0.12680861884380126,Без кампании на этом этапе
CL00787,116397.0,325072.34,61.24,61.08,0.18,3.65,32.15,72.1,132547.17,22.87,1752.02,819.28,362.67,398.21,2535.77,Оптимизаторы рассрочки,3,0.12279936231635888,-1.753095040797401,-0.48202501350463034,Без кампании на этом этапе
CL00788,84232.33,169049.51,30.37,66.8,0.18,7.71,48.27,88.4,218617.12,21.27,364.75,744.16,549.0,640.4,1017.51,Оптимизаторы рассрочки,3,-0.36411798781349997,-1.168827017498456,-0.05681509662640781,Без кампании на этом этапе
CL00789,96946.91,178902.44,55.7,73.76,0.0,0.61,41.89,74.9,164033.99,19.38,649.09,930.21,492.23,17.21,2054.32,Оптимизаторы рассрочки,3,-0.1483997947308628,-1.5964482294119764,-0.7218429536776914,Без кампании на этом этапе
CL00790,132495.91,251088.53,59.06,73.82,0.0,7.99,46.64,64.5,288351.89,21.65,720.02,1320.65,683.95,223.8,2500.82,Оптимизаторы рассрочки,3,-0.029766053598797245,-1.8603432345086217,-0.8293779247925028,Без кампании на этом этапе
CL00791,90269.6,237948.79,37.98,72.71,0.0,6.2,38.78,79.1,122396.08,15.81,530.57,745.92,220.61,173.6,1323.5,Оптимизаторы рассрочки,3,-0.1419347801261269,-1.1879168371702946,-0.37401320726254267,Без кампании на этом этапе
CL00792,116170.14,127787.15,57.87,68.03,0.05,8.4,39.6,77.1,175269.55,14.58,427.45,1061.77,377.21,293.06,1573.36,Оптимизаторы рассрочки,3,0.2707446849362167,-1.6134063545299981,-0.21098918588294016,Без кампании на этом этапе
CL00793,82686.38,144213.45,41.73,61.86,0.1,5.9,36.2,65.9,233985.72,17.84,558.33,806.55,339.92,316.3,1388.5,Оптимизаторы рассрочки,3,-0.006746173931056234,-0.49847237685086554,-0.7364895441478899,Без кампании на этом этапе
CL00794,103254.54,130718.2,38.2,84.51,0.71,7.54,33.84,93.9,93495.65,14.64,166.14,853.88,239.91,1006.86,253.08,Оптимизаторы рассрочки,3,-0.10074686638335006,-0.9956460029166428,1.3410749876889931,Без кампании на этом этапе
CL00795,112149.19,279360.12,53.1,58.59,0.08,3.02,44.03,73.1,120040.37,18.52,1484.23,1109.41,536.02,192.53,2937.13,Оптимизаторы рассрочки,3,0.3012235663084059,-2.153846420078847,-0.9595149237085696,Без кампании на этом этапе
CL00796,86628.26,334130.05,48.59,65.55,0.0,3.98,37.62,74.4,190668.11,18.76,1148.7,699.78,372.51,111.55,2109.44,Оптимизаторы рассрочки,3,-0.08776286297234011,-1.2559148306486814,-0.897300470374023,Без кампании на этом этапе
CL00797,134448.67,147893.53,62.22,84.74,0.43,7.65,41.31,54.3,209006.03,21.17,319.09,1071.29,822.09,873.59,1338.87,Оптимизаторы рассрочки,3,0.2683302680930715,-1.0163920338972645,0.07983556657071222,Без кампании на этом этапе
CL00798,142311.81,299265.66,53.87,80.09,0.0,4.73,53.7,72.9,131619.17,13.13,594.49,1161.76,586.14,132.5,2209.89,Оптимизаторы рассрочки,3,0.21600566481634687,-2.5117042834242658,-0.44175738368923245,Без кампании на этом этапе
CL00799,114017.9,125419.69,63.17,78.23,0.65,4.99,31.51,63.2,175792.15,17.37,463.35,1113.56,328.08,1161.7,743.29,Оптимизаторы рассрочки,3,0.37363401834198423,-0.5131983201417538,0.5625243870930258,Без кампании на этом этапе
CL00800,141801.5,170420.44,37.28,56.84,0.76,3.92,16.78,88.1,191062.22,25.32,662.13,1326.04,278.97,2199.66,67.48,Оптимизаторы рассрочки,0,-0.673318034606912,-0.7856949724685858,1.8763481094933505,Предложить премиальный travel-пакет или инвестиционный оффер
CL00801,108210.43,286967.96,54.25,71.68,0.0,7.22,47.19,69.4,169195.66,21.99,1043.29,1120.32,693.43,202.04,2654.99,Оптимизаторы рассрочки,3,0.13095490471856475,-1.8894350742151071,-0.9937645377784966,Без кампании на этом этапе
CL00802,108066.07,344403.68,44.58,77.6,0.0,6.29,26.6,88.0,250444.23,14.89,827.56,1098.97,245.9,176.24,1996.19,Оптимизаторы рассрочки,3,-0.6292933009234409,-1.4979501994132496,-0.30489528236961966,Без кампании на этом этапе
CL00803,113094.68,137083.66,36.43,69.39,0.0,7.15,31.64,79.2,205968.02,15.56,338.4,1220.15,240.62,200.09,1599.09,Оптимизаторы рассрочки,3,-0.40358329404201104,-1.3092230001482796,-0.2752812959796416,Без кампании на этом этапе
CL00804,133912.76,228283.97,39.79,66.6,0.5,1.31,30.18,73.5,153783.61,9.23,478.1,1414.46,619.74,402.96,2109.33,Оптимизаторы рассрочки,3,0.07974858126620138,-1.54594192944898,0.029226277758936964,Без кампании на этом этапе
CL00805,109889.75,174349.8,50.95,73.82,0.66,6.18,47.21,60.8,211506.84,21.03,369.07,798.36,594.69,841.78,920.34,Оптимизаторы рассрочки,3,0.3724648706672606,-0.6653171970774484,0.24069001637265025,Без кампании на этом этапе
CL00806,119896.5,186185.08,42.84,85.88,0.0,0.95,35.15,86.0,175410.32,18.82,270.13,862.51,456.98,26.59,1563.04,Оптимизаторы рассрочки,3,-0.8501732988533841,-1.7818210386367708,0.029723628165451647,Без кампании на этом этапе
CL00807,65400.78,97786.41,51.14,76.84,0.27,2.14,41.36,78.1,175163.22,18.64,205.76,474.36,423.33,621.2,482.24,Оптимизаторы рассрочки,3,-0.06892901833540661,-0.45996235912902356,-0.017858104260150484,Без кампании на этом этапе
CL00808,86063.73,388682.06,52.22,74.14,0.0,4.78,44.26,79.4,111364.14,18.98,1296.11,927.88,594.08,133.8,2684.27,Оптимизаторы рассрочки,3,0.08303753336185256,-1.8907438350789654,-1.0210363486438125,Без кампании на этом этапе
CL00809,86399.37,143878.03,52.96,76.77,0.31,7.13,42.31,60.9,184272.21,24.15,445.29,691.84,273.19,977.45,432.87,Оптимизаторы рассрочки,3,0.1290261123598793,-0.2366335645317213,-0.0025879275340476697,Без кампании на этом этапе
CL00810,126766.21,159255.52,43.32,60.75,0.0,4.34,44.69,78.5,297840.57,22.84,539.4,1204.65,814.4,121.59,2436.85,Оптимизаторы рассрочки,3,-0.48965256506335203,-2.01195014899866,-0.6448778940694317,Без кампании на этом этапе
CL00811,104052.9,128020.2,38.38,61.33,0.16,6.55,30.56,65.7,151018.64,23.92,503.19,1021.41,286.86,642.12,1169.33,Оптимизаторы рассрочки,3,-0.19692418965778902,-0.6695919003620031,-0.163111061995123,Без кампании на этом этапе
CL00812,81263.98,200119.73,42.57,68.06,0.53,3.94,46.96,83.8,228624.42,12.86,456.49,605.98,338.96,624.84,776.58,Оптимизаторы рассрочки,3,0.18354792206574413,-0.8183239561635434,0.1856544976530229,Без кампании на этом этапе
CL00813,86929.24,115601.41,73.3,67.14,0.11,2.83,44.38,79.3,147575.69,20.15,667.04,739.4,284.18,199.31,1491.31,Оптимизаторы рассрочки,3,0.3742377371831106,-1.4909885935229197,-0.3262315764561292,Без кампании на этом этапе
CL00814,103343.73,162898.51,41.67,67.9,0.68,1.14,28.31,78.3,142616.77,19.89,573.46,858.2,454.24,595.77,1290.14,Оптимизаторы рассрочки,3,-0.16889120142139533,-0.8506962880438029,0.5037765143754704,Без кампании на этом этапе
CL00815,90985.57,207822.38,41.35,76.79,0.0,9.08,37.47,63.8,101099.66,22.63,398.96,639.62,517.94,254.29,1302.22,Оптимизаторы рассрочки,3,-0.05388361697428176,-0.779191080568042,-0.5316912898183458,Без кампании на этом этапе
CL00816,119583.26,346742.95,64.1,69.33,0.0,2.19,26.35,76.7,152218.49,19.26,1675.42,1045.75,354.18,61.45,3013.89,Оптимизаторы рассрочки,3,-0.15066493780396922,-2.042880433650758,-0.7394740873848961,Без кампании на этом этапе
CL00817,65437.72,273071.89,47.11,70.73,0.61,8.5,23.27,68.5,155798.3,23.82,883.05,696.37,150.26,908.91,820.77,Оптимизаторы рассрочки,3,0.09601549616103322,0.2518097827469881,0.16212832408048666,Без кампании на этом этапе
CL00818,102152.25,192212.54,35.13,73.19,0.0,6.3,46.43,90.5,231188.49,6.76,402.37,898.77,458.97,176.35,1583.75,Оптимизаторы рассрочки,3,-0.15589986228504346,-1.7404771712574083,-0.39532187629017557,Без кампании на этом этапе
CL00819,96642.82,215599.4,40.41,75.67,0.0,7.47,34.79,72.2,212686.22,16.83,532.99,748.43,342.85,209.26,1415.01,Оптимизаторы рассрочки,3,-0.2889657409590883,-0.8967394598009486,-0.502858954190976,Без кампании на этом этапе
CL00820,84803.93,333597.86,43.08,66.56,0.1,4.92,41.64,74.9,103400.45,12.64,888.12,689.66,269.95,424.39,1423.34,Оптимизаторы рассрочки,3,0.2957109939517655,-1.1285442444980243,-0.5246363041163805,Без кампании на этом этапе
CL00821,97194.43,407952.32,28.85,58.23,0.6,3.9,40.07,67.2,56064.91,21.5,769.63,722.5,361.0,1591.84,261.3,Оптимизаторы рассрочки,3,0.20864215407018216,-0.4109077295557792,0.5712458247525152,Без кампании на этом этапе
CL00822,121881.93,178849.59,66.3,72.56,0.09,5.32,42.02,62.6,190939.56,18.6,810.26,1120.06,419.89,409.98,1940.22,Оптимизаторы рассрочки,3,0.3158534266703913,-1.524026875455573,-0.5454251189198942,Без кампании на этом этапе
CL00823,65455.29,303056.2,43.78,69.48,1.11,8.16,48.1,69.7,266009.28,18.94,770.19,678.29,268.41,2031.83,-314.94,Оптимизаторы рассрочки,3,0.5916005444560695,0.49926177698148966,0.8396393288502088,Без кампании на этом этапе
CL00824,119267.44,272652.02,45.75,69.19,0.28,5.33,27.07,58.4,53487.07,13.24,711.95,1192.74,297.26,786.62,1415.33,Оптимизаторы рассрочки,3,0.38209667133354264,-0.8554482595790134,-0.12676152431537785,Без кампании на этом этапе
CL00825,117027.36,325771.29,40.52,72.32,0.0,6.83,35.22,88.5,149119.12,6.52,984.27,1067.26,483.05,191.36,2343.22,Оптимизаторы рассрочки,3,-0.030151292138672948,-2.094839696084139,-0.4619321944531271,Без кампании на этом этапе
CL00826,103098.01,304415.48,49.66,84.49,0.53,9.13,33.88,55.2,151729.06,25.22,431.67,996.67,431.52,1157.46,702.41,Оптимизаторы рассрочки,3,0.09435354706101717,-0.1555798191736242,0.2703028971942169,Без кампании на этом этапе
CL00827,98665.27,343944.62,49.02,74.91,0.0,0.8,28.17,85.5,47363.74,11.45,759.16,970.86,390.48,22.31,2098.2,Оптимизаторы рассрочки,3,-0.12875133300629416,-1.7616904932861004,-0.40605744720300024,Без кампании на этом этапе
CL00828,103633.16,244073.96,52.73,67.78,0.0,4.36,45.69,75.4,200854.86,21.65,1069.87,1083.66,708.9,122.06,2740.38,Оптимизаторы рассрочки,3,-0.07142970966948758,-1.9487035593891462,-1.006506810995025,Без кампании на этом этапе
CL00829,107608.03,341833.77,42.26,65.37,0.74,2.4,31.74,75.5,172784.12,25.26,1391.57,1096.51,248.18,806.96,1929.3,Оптимизаторы рассрочки,3,-0.18255261596017291,-1.0777212700124512,0.2566843022733367,Без кампании на этом этапе
